lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
7,1,99.0,7,20,4,1,0,3,0,1
1,1,211.76,10,28,4,2,1,0,5,1
70,0,150.3,7,3,4,4,2,0,3,0
3,1,81.3,12,27,4,1,2,0,0,1
157,2,123.3,8,10,4,3,0,0,0,0
7,0,251.5,9,25,4,5,3,0,5,0
4,1,242.0,9,14,4,2,0,0,5,0
133,2,117.3,11,26,4,2,2,1,0,1
38,0,60.0,1,10,3,3,2,0,0,1
35,1,113.4,11,18,4,1,0,0,0,1
152,0,80.75,6,18,3,4,2,0,0,1
172,1,100.3,6,4,4,2,2,0,0,0
152,0,133.17,7,16,4,4,2,1,0,0
50,0,142.2,9,2,4,2,0,0,3,0
10,2,110.0,4,7,4,1,0,0,0,1
162,1,95.25,5,4,3,4,0,0,0,1
63,0,65.66,2,18,4,3,2,0,1,0
0,0,88.0,12,5,4,0,1,3,0,1
71,1,105.83,4,6,4,4,0,0,3,1
189,4,96.3,10,28,4,2,1,0,0,1
42,0,65.0,3,4,3,2,1,0,0,1
56,1,87.32,6,21,4,3,0,0,3,1
54,1,78.3,3,12,4,1,2,0,0,1
0,0,65.0,1,11,2,2,1,0,0,1
13,1,176.67,10,1,4,3,0,0,0,1
108,0,103.5,7,9,4,1,0,3,0,0
2,0,133.0,9,23,4,2,0,3,0,1
157,2,80.75,8,28,3,2,2,0,0,1
88,0,0.0,12,4,1,2,0,0,0,1
175,0,78.88,10,27,3,3,2,0,3,1
4,2,0.0,11,20,1,1,0,0,6,1
82,0,72.25,11,21,4,1,0,0,0,1
21,2,104.0,11,25,4,2,1,0,0,1
107,1,127.1,8,20,4,1,2,0,0,1
76,1,159.3,5,12,4,3,0,0,0,1
37,0,72.0,11,20,3,1,2,0,0,1
3,0,136.0,8,17,2,5,2,0,0,0
1,0,140.0,10,31,4,0,1,3,0,1
24,1,81.7,10,4,4,4,2,0,3,1
3,1,107.0,8,11,4,2,0,0,0,1
79,1,159.3,5,13,4,2,0,0,3,0
81,1,117.9,8,13,4,3,2,0,0,1
200,4,115.6,10,3,3,4,1,0,3,1
45,0,75.0,10,30,3,3,2,0,0,1
0,1,146.0,8,13,4,3,1,0,0,1
0,1,96.6,8,20,4,1,1,3,3,1
26,0,100.0,11,11,4,1,0,3,0,0
3,1,120.0,10,1,4,1,0,0,0,1
76,0,142.2,7,10,4,2,2,0,3,1
0,4,0.0,8,4,1,1,0,0,6,1
12,1,58.0,12,19,3,2,2,0,0,1
64,0,105.3,7,17,4,2,2,0,0,0
2,1,42.0,1,13,2,1,0,0,0,1
89,0,183.3,7,21,4,3,0,0,5,0
51,1,102.6,11,4,4,2,0,0,3,1
37,1,131.03,7,20,4,4,0,3,0,1
4,0,95.0,10,23,3,3,2,0,0,1
39,2,88.4,11,20,4,3,2,0,0,1
33,1,186.0,10,10,4,3,1,0,3,0
37,0,67.0,3,13,2,0,1,0,0,1
125,0,177.3,7,12,4,1,0,0,5,1
9,1,129.0,6,17,4,2,1,3,0,0
188,2,135.9,9,22,4,2,0,0,0,0
35,1,97.4,3,5,4,1,2,0,3,1
12,2,119.0,8,1,4,2,1,3,0,1
136,1,113.05,5,14,4,2,2,0,3,1
1,0,65.0,12,27,2,0,2,0,0,1
24,1,95.0,5,14,3,1,0,0,0,1
17,1,151.0,6,30,4,3,0,0,0,0
60,0,68.0,12,27,3,3,2,0,0,1
28,0,130.8,6,13,4,2,1,0,3,0
23,2,145.0,10,28,4,2,0,0,3,1
36,2,119.5,10,20,4,2,0,3,0,1
0,0,81.0,8,6,4,2,0,3,0,1
55,1,58.94,1,25,4,3,1,0,0,1
18,0,85.0,10,10,3,3,1,0,0,1
251,1,96.3,9,3,4,1,0,0,0,0
78,1,177.3,9,18,4,1,2,0,3,1
48,1,107.1,4,4,4,1,1,3,0,0
9,1,113.0,11,2,4,4,2,3,0,1
84,2,103.72,6,26,4,1,2,0,0,1
17,0,187.0,7,9,4,1,1,0,3,0
32,1,72.42,9,2,4,1,0,3,0,1
24,0,187.0,7,26,4,2,0,0,3,1
19,0,75.0,11,2,3,1,0,0,0,1
35,0,75.0,10,26,3,3,1,0,3,1
82,1,117.9,8,5,4,2,2,0,0,1
108,1,97.0,12,24,4,3,2,3,0,0
18,0,61.15,3,3,4,5,2,0,0,1
41,1,93.45,1,16,4,1,0,0,3,1
164,2,105.3,8,5,4,2,0,0,0,0
12,0,183.67,3,24,4,3,0,0,3,0
98,2,137.7,7,24,4,1,2,0,3,1
34,2,125.1,8,17,4,3,0,3,0,1
46,2,102.6,12,8,4,3,0,0,0,1
13,0,80.0,1,31,2,0,2,0,0,1
40,0,113.25,8,31,3,4,0,1,0,1
5,1,63.4,1,24,4,1,2,0,3,1
45,0,85.5,6,18,3,1,1,0,0,1
65,4,79.2,11,1,4,1,0,3,0,1
26,2,152.33,9,17,4,1,2,0,0,1
0,0,114.0,10,18,4,0,1,3,0,1
172,1,99.9,11,12,4,1,0,0,0,1
30,1,181.8,9,1,4,3,0,0,5,1
214,1,81.5,7,12,4,4,0,0,1,0
0,1,50.0,3,17,2,1,0,0,0,1
76,0,75.0,12,7,3,3,0,0,0,1
55,1,102.6,11,15,4,1,0,0,0,1
169,2,101.25,7,30,4,3,2,0,0,0
151,0,70.67,1,19,3,3,0,0,0,1
118,2,189.0,8,1,4,4,1,1,3,1
4,0,111.0,4,1,4,2,0,0,0,0
55,0,106.0,12,28,4,1,1,0,0,1
12,0,110.0,10,24,0,2,1,0,3,1
36,1,123.97,9,4,4,1,2,0,3,0
113,0,121.21,8,6,4,1,2,0,3,0
1,2,160.0,10,7,4,2,0,3,0,1
45,0,78.3,3,3,4,3,0,0,0,0
136,0,107.95,5,16,4,3,1,0,3,1
30,1,117.3,3,2,4,4,0,0,3,1
9,0,70.07,2,24,4,1,0,0,0,0
3,0,110.0,10,23,0,1,2,0,3,1
40,1,105.3,4,11,4,2,1,0,0,1
12,1,108.0,2,27,4,1,0,0,3,1
22,0,119.0,9,26,4,3,1,3,0,0
42,0,0.0,11,7,4,0,0,0,0,1
108,2,116.0,3,19,4,1,2,0,3,0
103,1,95.88,5,5,4,3,1,0,3,1
15,1,113.5,12,4,4,2,2,0,0,1
117,0,159.3,8,22,4,4,1,0,3,0
7,1,98.0,6,22,2,1,0,0,0,1
28,1,89.0,2,10,4,2,0,0,0,1
1,1,0.0,9,18,1,1,0,0,0,1
200,0,115.6,9,24,3,4,2,0,3,0
39,0,89.1,6,26,4,0,2,3,0,0
2,1,0.0,10,21,1,1,0,0,6,1
37,0,125.55,10,2,4,3,2,0,3,0
0,3,0.0,6,28,1,2,0,0,3,1
10,1,87.5,11,14,4,3,1,3,0,1
186,1,130.05,8,15,4,4,1,0,3,0
4,0,147.33,10,16,4,1,2,0,0,1
289,2,70.55,12,28,4,4,2,3,0,0
0,0,88.56,5,20,4,1,0,3,0,0
8,2,128.5,6,20,4,3,1,0,0,1
64,2,144.9,9,18,4,1,2,0,0,1
173,1,73.37,6,19,4,2,2,0,0,1
14,1,120.0,10,19,4,2,1,0,0,1
113,1,92.65,6,27,4,4,1,0,0,1
1,0,142.0,11,29,4,2,0,0,5,1
144,0,103.5,8,15,4,2,1,3,0,0
71,0,132.6,5,7,4,4,2,0,3,1
37,0,94.5,4,23,4,1,1,3,0,1
1,0,90.0,3,8,4,1,0,3,0,1
149,0,72.25,7,10,4,4,2,0,0,0
8,2,140.0,4,27,4,3,0,0,0,1
12,1,77.57,9,7,4,3,1,0,3,1
0,1,65.0,1,20,2,1,0,0,0,1
43,0,90.9,2,28,4,0,2,0,3,0
34,0,70.83,10,7,3,4,2,0,3,0
178,2,127.93,8,22,4,3,1,0,0,0
5,0,68.0,12,19,4,1,1,3,0,1
62,0,63.3,11,1,3,2,2,0,3,1
18,0,145.0,10,30,4,1,2,3,4,1
0,1,83.16,12,26,4,0,1,0,3,1
3,1,122.0,11,20,4,2,0,0,0,1
1,0,71.65,8,1,4,1,1,3,0,1
1,0,112.2,9,30,3,1,0,1,0,1
23,0,156.5,9,15,4,3,1,0,0,0
27,0,75.0,2,6,4,1,1,3,0,0
18,1,80.85,11,19,4,1,0,0,0,1
29,1,75.0,11,22,3,2,0,0,0,1
38,1,81.9,3,8,4,4,0,0,0,0
22,2,94.33,3,3,4,3,0,0,0,1
0,0,55.0,3,15,3,4,0,0,3,1
0,2,140.0,10,29,4,1,1,3,0,1
70,0,227.9,10,20,4,3,1,0,5,0
147,0,130.0,9,13,3,1,0,0,0,0
82,0,96.3,4,1,4,2,0,0,3,0
86,1,99.3,4,6,4,3,0,0,3,1
170,2,86.24,7,28,4,3,0,3,0,1
53,0,60.0,11,14,3,2,2,0,3,1
32,0,79.2,11,19,4,1,0,3,0,1
122,1,103.5,5,17,4,3,0,3,0,1
104,0,76.5,8,18,4,3,0,0,0,0
127,1,96.9,7,14,3,3,0,0,0,1
42,0,150.3,7,8,4,1,0,0,3,0
36,0,67.5,2,13,4,1,0,3,0,0
134,1,94.5,7,17,4,0,1,3,0,0
214,1,80.75,9,23,3,2,1,0,0,1
96,0,60.0,3,6,3,3,2,0,0,1
72,1,115.0,9,14,2,2,0,3,0,0
20,1,104.0,11,25,4,1,0,0,0,1
186,1,112.01,9,4,4,2,2,0,1,0
1,0,167.0,8,10,4,2,0,3,0,1
85,1,167.8,8,3,4,6,2,0,3,1
126,0,140.27,8,1,4,5,2,0,3,0
12,0,110.0,9,19,2,3,1,0,3,0
123,2,116.95,5,22,4,2,2,0,0,1
128,0,140.7,7,11,4,2,1,0,0,0
18,0,54.0,1,2,3,1,0,0,0,1
41,1,105.3,4,11,4,3,1,0,0,1
30,1,116.3,3,4,4,2,0,0,3,1
105,0,110.0,10,12,4,2,1,1,0,0
1,1,121.33,9,3,4,3,0,3,3,1
171,1,95.2,7,20,4,4,0,0,0,1
83,1,113.5,11,13,4,2,2,0,0,1
6,1,131.0,4,15,4,1,0,0,0,1
5,1,89.0,4,5,2,1,0,0,0,1
0,0,65.0,3,14,2,2,1,0,0,1
21,0,108.2,3,14,3,3,1,1,3,1
175,0,72.25,8,3,3,9,3,0,0,1
89,2,137.7,7,25,4,2,1,0,3,1
65,2,168.3,8,16,4,1,0,0,3,1
130,1,76.5,8,1,4,1,2,0,0,0
2,1,127.0,2,7,4,0,1,0,3,1
46,1,102.0,9,5,4,2,1,0,0,1
117,1,80.75,8,1,3,1,2,1,1,1
24,1,109.0,9,10,3,2,2,0,0,1
68,0,73.9,3,3,4,2,0,0,0,1
113,1,190.8,10,8,4,2,2,0,5,0
247,0,110.78,12,27,4,5,1,0,3,1
21,2,124.25,8,29,4,3,1,0,0,1
3,0,142.33,6,14,4,3,0,0,0,1
46,2,135.9,8,14,4,1,2,0,0,1
49,1,94.5,10,23,4,6,2,0,0,1
64,1,126.0,11,1,4,4,0,0,3,1
4,4,0.0,7,5,1,1,0,0,0,1
1,1,66.3,2,17,4,1,0,0,3,1
144,0,140.76,8,12,4,5,2,0,3,0
21,1,109.6,10,31,4,4,1,0,0,1
40,1,60.0,11,1,3,3,2,0,3,1
113,1,136.0,5,18,4,4,0,0,0,1
103,0,116.38,6,28,4,11,4,0,0,0
58,1,128.1,9,4,4,4,2,0,3,0
95,3,86.7,4,17,4,2,2,0,0,1
2,1,87.0,3,7,3,2,1,0,0,1
74,0,69.4,7,27,4,7,3,0,0,1
44,0,99.0,8,30,4,3,0,3,0,0
75,0,97.54,7,27,4,1,0,0,1,1
0,0,126.0,9,12,4,1,1,0,0,0
31,1,90.0,4,9,2,1,0,0,3,1
1,0,75.0,11,29,3,1,0,0,0,1
33,1,89.1,6,20,4,1,1,3,0,1
2,2,100.67,8,21,4,2,1,0,0,1
90,1,127.8,4,28,4,2,0,0,0,0
113,2,137.21,5,16,4,5,2,0,3,1
137,1,65.45,11,16,4,4,2,0,0,1
0,0,75.0,1,6,4,1,0,3,0,1
113,0,90.0,11,11,3,1,0,0,0,1
156,0,99.45,8,2,4,4,0,0,0,0
65,0,60.0,2,10,3,3,0,0,0,1
52,1,79.2,11,25,4,2,1,3,0,0
26,2,133.5,9,12,4,1,1,0,0,1
17,0,81.0,1,23,4,1,2,0,0,1
75,0,150.45,5,9,4,6,3,0,3,1
90,1,127.8,4,28,4,2,0,0,0,0
0,2,179.0,9,15,4,1,0,0,0,1
94,0,138.25,7,13,4,3,0,0,4,1
159,0,114.3,8,8,4,2,1,0,0,0
9,1,197.0,7,15,4,1,0,0,3,0
10,0,89.0,4,17,4,0,1,3,0,0
26,0,127.2,9,5,4,3,1,0,0,0
206,2,96.3,7,25,4,0,1,0,0,1
59,0,121.5,5,19,4,1,0,0,0,0
201,0,86.5,7,21,4,1,0,0,1,0
127,1,105.3,5,9,4,2,1,0,0,1
0,1,0.0,1,20,1,1,0,0,6,1
4,0,119.0,3,21,4,1,1,0,0,0
2,1,68.5,12,12,4,5,1,3,0,1
78,1,115.68,8,19,4,2,1,0,1,1
2,0,107.0,11,18,4,2,0,0,0,1
32,1,116.1,5,8,4,0,1,3,0,1
89,0,143.7,6,27,4,5,1,0,3,0
85,2,114.3,7,2,4,1,1,0,0,1
0,0,119.0,3,27,4,0,1,0,0,1
99,1,88.6,6,21,4,3,0,0,0,0
90,1,105.3,4,19,4,3,0,0,0,1
101,0,85.6,4,11,4,2,1,0,3,1
158,0,70.0,3,25,3,2,1,0,0,1
56,0,159.3,5,3,4,2,0,0,0,0
77,0,85.5,4,1,4,2,1,3,0,0
10,1,93.0,2,24,4,4,0,0,0,1
32,2,157.5,10,6,4,2,0,0,3,1
87,0,85.5,6,26,4,0,2,3,0,0
13,0,225.0,8,16,4,2,0,0,5,0
109,0,68.0,8,26,3,2,2,0,0,1
8,3,127.5,11,3,4,3,1,0,0,1
190,0,128.92,8,22,4,6,3,1,0,0
44,0,107.1,4,4,4,0,1,3,0,0
117,0,76.5,8,22,4,1,0,0,0,0
110,2,119.0,12,16,4,3,2,0,3,0
5,0,65.0,11,11,2,2,0,0,0,1
90,0,90.95,4,15,4,5,2,0,0,0
4,1,104.0,4,16,4,1,1,3,0,1
5,2,136.0,6,10,4,2,0,0,3,1
151,0,63.75,8,5,3,2,1,3,0,1
84,1,90.9,10,26,4,3,0,0,0,1
21,1,183.15,9,9,4,2,0,1,0,1
99,2,141.75,7,18,4,3,1,1,0,1
20,2,129.0,9,24,4,1,2,3,0,1
9,1,90.0,8,19,4,4,0,0,0,1
8,1,189.0,8,8,4,1,1,1,0,0
174,1,119.85,9,9,4,3,2,0,0,0
123,0,70.73,4,30,4,5,2,0,0,1
26,2,122.0,8,30,4,2,0,0,0,1
186,1,90.95,7,19,4,5,0,0,0,0
148,0,114.3,5,29,4,1,2,0,0,0
41,1,66.72,3,16,3,7,2,0,3,1
192,0,99.45,8,4,4,3,1,0,0,0
37,1,146.0,12,30,4,1,0,0,3,1
3,3,188.0,8,24,4,1,0,0,3,1
18,2,166.85,12,30,4,2,2,0,3,1
18,1,145.0,9,9,4,2,1,0,1,1
58,1,53.97,2,4,4,3,0,3,0,1
10,0,72.1,2,19,3,1,0,0,0,1
204,2,80.75,9,3,3,2,2,0,0,1
28,0,103.55,5,22,4,2,2,3,0,0
34,0,96.3,5,8,3,1,2,0,3,1
5,0,112.0,10,18,4,3,0,3,0,1
0,0,113.33,11,5,4,4,2,1,0,1
3,0,65.0,12,14,2,0,1,0,0,1
14,1,109.0,11,2,4,1,0,3,0,1
162,1,114.3,6,26,4,0,2,0,3,0
8,1,105.0,7,20,4,1,0,0,0,1
5,0,65.0,11,8,2,0,1,0,0,1
15,0,0.0,12,17,1,2,0,0,6,1
10,0,113.6,9,15,3,3,0,0,0,1
39,1,69.22,1,27,4,3,0,0,3,1
48,1,94.97,10,31,4,2,1,0,3,1
136,0,106.25,6,28,4,5,2,0,0,1
93,2,81.5,10,29,4,1,1,0,1,1
4,0,81.0,2,6,4,4,2,3,0,0
63,2,142.2,9,1,4,3,1,0,3,1
116,1,90.0,11,3,4,3,1,0,0,1
11,0,79.5,11,1,3,6,2,3,0,1
90,1,105.3,4,11,4,0,1,0,3,1
29,1,86.0,3,5,3,1,2,0,0,1
94,0,55.96,7,14,4,7,2,0,0,0
162,1,105.83,8,15,4,3,1,0,0,0
22,1,139.0,10,25,4,3,0,0,0,1
22,1,105.64,9,15,4,3,1,0,3,1
14,1,110.8,6,8,3,4,0,0,0,1
0,0,114.0,10,18,4,0,1,0,0,1
3,0,115.0,9,26,3,0,1,0,0,1
47,2,94.5,10,20,4,2,0,0,0,1
2,2,162.47,4,27,4,4,1,0,5,1
33,1,117.3,3,5,4,1,0,0,3,1
37,0,116.1,6,16,4,1,0,3,0,0
83,0,75.0,5,1,3,1,2,0,0,1
12,0,80.0,1,26,2,2,0,0,0,1
213,0,92.65,10,1,4,2,2,3,0,0
155,0,130.5,8,16,4,2,0,0,0,0
41,1,87.09,4,22,4,5,2,0,3,1
24,0,78.0,8,19,4,3,2,0,0,0
26,0,119.7,3,28,4,5,1,3,0,0
14,0,125.2,4,7,4,3,2,0,3,0
93,1,82.45,4,1,4,2,2,0,0,1
25,1,85.0,10,18,3,3,0,0,0,1
186,0,80.0,4,22,3,1,0,0,0,1
2,1,101.0,4,3,4,0,2,0,0,1
69,2,180.3,7,19,4,3,0,0,5,1
8,1,125.0,3,18,4,2,0,0,0,1
93,1,85.5,8,15,4,3,2,0,0,0
24,1,58.0,12,26,3,2,2,0,0,1
46,0,59.32,3,1,3,1,0,0,0,1
10,1,117.04,9,21,4,2,1,3,0,0
105,0,131.4,8,26,4,2,1,0,3,0
19,0,154.0,4,13,4,1,0,3,0,1
96,1,122.31,9,27,4,3,0,0,0,0
5,1,105.0,11,2,4,2,1,0,3,1
15,2,127.0,9,12,4,0,1,0,0,1
82,1,93.6,12,23,4,1,0,0,0,1
4,0,115.2,9,20,3,0,2,0,0,1
308,1,78.3,11,23,4,3,0,0,0,0
10,1,93.0,2,6,4,1,0,0,0,1
181,1,103.95,7,30,4,2,2,0,0,0
59,1,123.98,9,5,4,3,1,0,3,1
0,0,90.0,10,13,3,1,0,0,0,1
85,3,125.1,5,13,4,1,0,3,0,1
3,1,177.5,9,19,4,1,1,0,3,1
349,0,78.3,12,24,4,1,2,0,0,0
10,0,72.9,1,15,4,1,0,0,0,1
0,0,124.2,3,20,4,3,2,0,0,1
200,2,66.53,8,4,4,10,4,0,0,0
26,1,139.0,10,21,4,2,0,0,0,1
57,1,158.4,10,17,4,3,1,0,3,1
136,1,83.12,8,11,4,3,2,0,0,1
73,2,137.7,4,15,4,2,1,0,3,1
48,1,126.0,10,17,4,2,1,3,0,0
0,0,185.0,9,19,2,1,1,0,0,1
6,1,141.0,6,27,4,3,1,0,0,1
97,1,110.5,4,25,4,3,1,3,0,1
18,0,50.33,2,22,3,5,1,0,0,1
121,2,132.18,7,19,4,6,2,0,3,1
9,1,71.6,1,10,4,2,2,0,0,1
3,0,81.0,2,14,4,0,2,3,0,1
31,0,147.72,8,22,3,2,1,1,0,1
0,0,149.0,5,9,4,0,1,0,3,1
12,0,161.0,3,30,4,4,1,0,3,0
28,0,93.4,9,5,4,3,1,0,0,1
112,2,168.3,5,20,4,2,0,0,3,1
175,2,83.01,11,12,4,2,2,0,0,1
6,0,65.0,9,26,2,0,1,0,0,1
9,0,81.0,2,23,4,2,0,3,0,1
115,2,135.9,6,14,4,3,0,0,0,1
130,0,71.0,4,15,3,2,1,0,0,1
137,1,85.16,11,28,4,4,1,0,1,0
33,0,121.5,5,8,4,1,2,0,0,0
122,0,105.3,5,12,4,2,0,0,0,0
162,0,112.0,7,14,4,3,0,0,0,0
77,1,125.1,6,18,4,1,1,0,0,1
140,3,110.19,9,12,4,2,1,0,3,1
11,0,70.07,1,26,4,2,0,0,0,1
9,2,154.4,3,18,4,3,2,0,0,1
1,2,139.0,8,3,4,3,0,3,0,1
85,0,50.3,8,11,4,2,0,0,0,0
11,0,95.0,4,17,4,0,1,0,0,1
32,1,99.0,9,25,4,1,2,3,0,1
157,1,76.5,8,14,4,1,0,0,0,1
13,0,156.0,5,6,4,2,0,0,3,1
5,0,156.6,12,4,4,0,1,0,5,1
151,1,77.23,6,3,4,2,2,0,0,1
108,0,74.54,5,7,4,3,2,0,0,1
0,0,92.0,8,8,4,0,1,3,0,1
134,1,71.0,4,19,3,4,0,0,0,1
176,1,108.45,7,28,4,4,2,0,0,0
37,0,131.4,7,1,4,1,0,0,3,0
3,0,126.0,10,4,4,0,1,0,0,1
41,1,150.3,7,2,4,2,2,0,3,1
192,2,107.1,9,5,4,3,1,0,0,0
0,0,65.0,11,9,2,0,1,0,0,1
37,1,69.5,2,12,4,2,1,0,1,1
238,2,96.48,6,18,4,1,0,0,1,0
79,1,90.95,4,25,3,1,1,0,3,1
1,2,159.0,5,2,4,0,1,0,0,1
67,0,140.4,5,4,4,1,0,0,3,0
169,0,72.25,7,13,3,4,2,0,0,1
101,2,94.5,7,15,4,1,0,3,0,1
9,1,137.63,10,29,4,2,2,0,0,1
67,3,82.99,2,22,4,4,1,0,3,1
238,2,114.48,6,18,4,1,0,0,1,0
90,0,105.4,10,19,3,4,0,0,0,1
15,0,93.0,2,25,4,2,0,0,0,1
25,3,139.0,9,26,4,1,1,0,0,1
1,0,99.0,10,13,3,1,0,0,0,1
65,1,72.09,10,30,4,0,1,3,0,0
58,0,58.3,12,23,3,4,0,1,0,1
19,2,124.0,9,19,4,1,0,0,0,1
55,1,74.8,12,13,4,9,2,0,0,1
8,0,97.02,10,20,4,4,0,0,0,1
155,0,117.42,8,30,4,11,4,0,0,0
154,0,90.95,5,20,3,2,1,0,3,1
4,2,120.0,2,5,4,2,0,0,0,1
3,1,91.0,5,21,3,1,1,1,0,1
7,2,160.33,7,4,4,2,1,0,0,1
56,0,82.45,3,6,4,5,2,0,3,0
73,1,75.0,12,5,3,4,1,0,0,1
138,1,117.91,5,21,4,5,2,0,3,0
85,2,134.7,6,26,4,1,2,0,3,1
80,1,117.9,8,12,4,2,0,0,0,1
6,0,123.2,8,29,4,3,1,0,3,1
67,0,105.0,11,25,3,2,0,0,0,1
151,1,162.0,9,23,4,2,2,0,3,0
169,0,96.3,6,30,4,2,0,0,0,0
1,0,65.0,9,30,2,1,0,0,0,1
127,2,80.1,10,30,4,0,1,3,0,1
15,0,65.0,12,7,2,1,0,0,0,1
0,0,69.99,4,20,4,1,0,0,0,1
156,1,94.91,7,11,3,5,2,0,0,1
141,1,82.45,7,5,3,5,2,0,3,1
106,0,94.5,7,25,4,1,1,3,0,0
85,0,143.23,4,28,4,3,1,0,3,0
7,1,100.1,10,28,4,2,2,3,0,1
61,0,60.0,11,21,3,2,2,0,3,1
6,0,37.33,11,22,3,1,2,0,0,1
191,1,130.5,8,23,4,2,0,0,0,0
4,0,263.55,6,16,4,1,0,0,1,0
3,0,95.0,10,20,3,1,0,0,0,1
18,1,82.39,10,2,4,1,0,0,0,1
205,0,90.0,5,29,4,1,2,0,0,0
151,2,168.3,7,10,4,1,2,0,3,0
2,0,75.0,9,20,3,3,2,0,3,1
64,1,126.9,4,29,4,2,1,0,0,0
0,0,110.0,9,19,2,2,1,0,3,1
16,0,80.75,5,8,3,2,2,0,0,1
132,2,114.75,7,2,4,5,2,0,0,0
238,1,126.9,9,21,4,2,0,0,0,0
4,1,75.35,1,10,4,14,6,0,0,1
138,1,139.5,8,9,4,2,0,0,0,1
1,0,106.0,2,26,4,1,0,0,3,1
20,0,109.65,6,12,4,0,1,0,0,1
9,0,65.0,10,19,2,1,0,0,0,1
9,2,128.4,8,29,4,4,1,0,0,1
34,0,85.0,8,21,3,3,2,0,0,1
0,0,90.78,4,23,4,1,0,0,0,1
15,0,133.2,4,6,4,4,1,0,3,0
35,1,85.0,10,28,3,2,1,0,0,1
24,1,0.0,9,11,4,0,1,3,0,1
1,0,141.0,6,20,4,0,1,0,0,1
53,2,89.1,9,1,4,2,0,3,0,1
302,0,100.0,9,16,4,2,1,0,0,0
65,2,89.25,10,22,4,3,0,0,0,1
0,0,55.76,11,25,4,1,0,3,0,1
8,0,156.0,6,15,4,2,0,0,3,0
205,0,117.64,12,23,4,7,3,0,3,1
133,1,127.15,5,24,4,5,1,0,3,1
0,2,95.0,11,14,2,3,1,0,0,1
54,2,149.4,9,25,4,1,2,0,3,1
0,0,66.13,9,4,3,2,1,0,0,1
97,2,143.14,12,26,4,4,1,1,3,1
206,0,102.85,10,6,4,5,2,0,0,0
13,0,45.0,9,4,3,3,2,0,0,1
145,0,72.76,7,1,3,1,0,0,0,1
18,1,127.0,4,14,4,2,0,0,0,1
4,0,65.0,5,23,2,0,1,0,0,1
1,0,120.0,6,2,4,1,0,0,0,1
63,0,79.2,11,24,4,1,0,3,0,0
4,1,68.0,2,29,2,4,1,0,0,1
60,2,96.98,12,23,4,4,0,0,0,1
91,2,118.8,7,16,4,1,2,0,3,1
45,1,70.5,2,18,4,3,0,3,0,1
132,0,96.3,8,29,4,2,1,0,0,0
6,1,166.0,7,11,4,1,1,0,3,1
61,2,92.65,11,12,3,3,2,0,0,1
27,0,135.87,5,20,4,4,2,0,3,0
4,0,84.0,1,22,4,2,0,3,0,1
20,2,187.0,2,13,4,1,2,1,3,1
37,1,105.4,6,19,3,3,2,0,0,1
82,1,80.39,10,26,4,2,0,0,3,1
96,1,88.4,12,7,4,4,0,0,0,1
134,2,129.6,9,22,4,3,0,0,0,1
237,0,95.56,12,28,4,5,2,0,0,0
48,1,86.3,2,27,4,1,2,0,0,1
0,2,93.5,7,23,4,1,0,0,3,1
78,0,80.75,5,5,3,3,1,0,0,1
1,3,97.0,12,15,4,1,0,0,0,1
22,1,165.0,5,21,4,1,0,0,3,1
63,1,168.3,8,8,4,0,1,0,3,0
74,2,127.8,12,10,4,1,0,1,0,1
61,0,132.3,10,14,4,5,2,0,3,0
5,2,162.0,8,16,4,3,2,0,5,1
23,0,140.9,6,2,4,3,1,0,3,0
4,1,111.0,2,20,4,2,2,0,0,1
13,3,231.0,7,9,4,1,0,0,5,1
49,1,106.25,3,19,4,4,2,0,3,1
139,1,192.3,7,30,4,1,2,0,5,0
6,0,70.0,8,5,3,4,2,0,0,1
1,1,156.0,10,16,4,3,2,0,0,1
125,1,117.0,8,21,4,3,2,0,3,1
9,1,124.0,5,18,4,1,0,3,0,1
28,2,139.0,10,10,4,1,1,0,0,1
32,0,85.0,3,11,3,3,2,0,0,1
56,0,126.9,5,21,4,1,2,0,0,0
81,1,114.3,7,4,4,4,1,0,0,1
160,0,130.67,12,30,3,3,0,0,0,1
58,2,191.9,7,27,4,3,0,0,6,1
10,1,153.0,8,20,4,1,0,3,5,1
5,0,69.0,12,17,3,2,0,0,3,1
156,1,85.0,11,16,4,4,0,0,0,0
18,1,93.0,2,19,4,2,0,0,0,1
1,2,168.0,6,18,4,1,0,0,0,1
64,1,158.4,9,16,4,2,0,0,3,1
0,1,63.2,2,12,4,2,1,3,0,1
33,0,72.38,2,17,3,4,0,0,3,1
15,1,100.0,3,12,4,2,2,0,0,1
179,0,114.3,8,22,4,0,1,0,0,0
9,1,100.3,1,17,4,0,2,0,0,1
2,1,104.0,11,25,4,2,0,3,0,1
22,0,82.33,2,4,4,3,0,0,0,0
6,1,108.99,9,8,4,3,0,3,0,1
22,1,141.0,6,17,4,2,0,0,0,1
3,1,83.9,1,14,4,1,0,0,0,1
241,1,95.0,7,3,4,1,2,3,0,1
29,0,75.0,2,4,4,1,0,3,0,0
52,0,48.4,3,7,3,4,1,0,0,1
95,0,75.1,3,23,4,3,0,3,0,1
109,1,97.75,4,28,4,3,2,0,0,1
101,0,103.6,4,11,4,2,1,0,3,1
37,0,211.5,6,10,4,3,2,0,5,0
